name,city,address,website,email,phone,fax,employees,year_founded,net_assets
Staiger GmbH & Co. KG,Erligheim,Staiger GmbH & Co. KG Johannes-Bieg-Str. 8 74391 Erligheim Deutschland,www.staiger.de,nallo@staiger.de,+49 7143-27070,+49 7143270788,,,
CHIRON Group SE Zweigniederlassung Schlierbach,Schlierbach,CHIRON Group SE Zweigniederlassung Schlierbach Siemensstr. 23 73278 Schlierbach Deutschland,stama.de,info.stama@chiron-group.com,+49 7021 5721,+49 7021 572229,,,
Stamixco AG,,Stamixco AG Samstagernstrasse 57 8832 Wollerau Schweiz Phone +41 52 338 17 11,www.stamixco.com,info@stamixco.com,,,,,
Stamixco AG,Wollerau,Stamixco AG Samstagernstrasse 57 8832 Wollerau Schweiz Phone +41 52 338 17 11,www.stamixco.com,info@stamixco.com,,,,,
STANNOL GMBH & Co. KG,Velbert,STANNOL GMBH & Co. KG Haberstr. 24 42551 Velbert Deutschland,www.stannol.de,info@stannol.de,+49 2051-31200,+49 2051-3120111,,,
STAPPERT Deutschland GmbH,Düsseldorf,STAPPERT Deutschland GmbH Willstätterstr. 15 40549 Düsseldorf Deutschland,www.stappert.biz,deutschland@stappert.biz,+49 211-52790,+49 211/5279-177,,,
STARLIM Spritzguss GmbH,MARCHTRENK,STARLIM Spritzguss GmbH Mühlstr. 21 4614 MARCHTRENK Österreich,www.starlim-sterner.com,office@starlim-sterner.com,+43 7243585960,+43 7243585965,,,
StarragHeckert AG,RORSCHACHERBERG,StarragHeckert AG Seebleichestr. 61 9404 RORSCHACHERBERG Schweiz,www.starragheckert.com,info@starragheckert.com,+41 718588111,+41 718588122,,,
StatSoft (Europe) GmbH,Hamburg,StatSoft (Europe) GmbH Poßmoorweg 1 22301 Hamburg Deutschland,www.statsoft.de,info@statsoft.de,+49 40-4688660,+49 4046886677,,,
Stäubli Electrical Connectors GmbH,Weil am Rhein,Stäubli Electrical Connectors GmbH Hegenheimer Str. 19 79576 Weil am Rhein Deutschland,www.staubli.com,ec.de@staubli.com,+49 7621-6670,+49 7621667100,,,
Stäubli Tec-Systems GmbH Connectors,Bayreuth,Stäubli Tec-Systems GmbH Connectors Theodor-Schmidt-Str. 25 95448 Bayreuth Deutschland,https://www.staubli.com/de/connectors/,connectors.de@staubli.com,+49 921-8830,+49 921-12070,,,
Stäubli Tec-Systems GmbH Robotics,Bayreuth,Stäubli Tec-Systems GmbH Robotics Theodor-Schmidt-Str. 19 95448 Bayreuth Deutschland,www.staubli.com,robotic@staeubli.de,+49 921-8830,+49 921883244,,,
STAUFEN.AG Beratung.Akademie.Beteiligung,Köngen,STAUFEN.AG Beratung.Akademie.Beteiligung Blumenstr. 5 73257 Köngen Deutschland,www.staufen-akademie.de,kontakt@staufen.ag,+49 70 24 / 80 56-0,+49 70 24 / 80 56-111,,,
STC-Engineering GmbH,Waldenburg,STC-Engineering GmbH Altenburger Str. 63 A 08396 Waldenburg Deutschland,www.stc-engineering.de,office@stc-engineering.de,+49 37608-2950,+49 37608/295-15,,,
Steeldesign GmbH,Troisdorf,Steeldesign GmbH Brüsseler Str. 6 53842 Troisdorf Deutschland,www.steeldesign.de,info@steeldesign.de,+49 2241-26460,+49 2241264622,,,
STEGO - Elektrotechnik GmbH,Schwäbisch Hall,STEGO - Elektrotechnik GmbH Kolpingstr. 21 74523 Schwäbisch Hall Deutschland,www.stego.de,info@stego.de,+49 791-950580,+49 7919505845,,,
STEIN Automation GmbH & Co. KG,Villingen-Schwenningen,STEIN Automation GmbH & Co. KG Carl-Haag-Str. 26 78054 Villingen-Schwenningen Deutschland,www.stein-automation.de,info@stein-automation.de,+49 7720-8307-0,+49 7720-8307-6645,,,
Steinbock GmbH,Ismaning,Steinbock GmbH Freisinger Str. 30 85737 Ismaning Deutschland,www.steinbock-industrie.de,info@steinbock-industrie.de,+49 89-99939901,+49 89-99939985,,,
STEINERT Elektromagnetbau GmbH,Köln,STEINERT Elektromagnetbau GmbH Widdersdorfer Str. 329-331 50933 Köln Deutschland,www.steinert.de,sales@steinert.de,+49 221-49840,+49 (0221) 4984102,,,
Steinhaus GmbH,Mülheim,Steinhaus GmbH Platanenallee 46 45478 Mülheim Deutschland,www.steinhaus-gmbh.de,sales@steinhaus-gmbh.de,+49 208-5801 01,+49 208 5801 500,,,
Steinle Industriepumpen GmbH,Düsseldorf,Steinle Industriepumpen GmbH Varnhagenstr. 42 40225 Düsseldorf Deutschland,www.steinle-pumpen.de,info@steinle-pumpen.de,+49 211-333273,+49 211330755,,,
Steinmeyer Mechatronik GmbH,Dresden,Steinmeyer Mechatronik GmbH Fritz-Schreiter-Str. 32 01259 Dresden Deutschland,www.steinmeyer-mechatronik.com,info@steinmeyer-mechatronik.de,+49 351-885850,+49 3518858525,,,
Steinwald datentechnik GmbH,Marktredwitz,Steinwald datentechnik GmbH Oskar-Loew-Str. 12 95615 Marktredwitz Deutschland,www.steinwald.com,info@steinwald.com,+49 9231-963010,+49 9231963011,,,
Steitz Präzisionstechnik GmbH,Mannheim,Steitz Präzisionstechnik GmbH Zamenhofstr. 5 -9 68309 Mannheim Deutschland,,info@steitz.de,+49 621-739210,+49 621-739292,,,
Stelzner Geräte- und Maschinenbau GmbH,Pürgen,Stelzner Geräte- und Maschinenbau GmbH Stoffener Str. 39 86932 Pürgen Deutschland,www.stelzner-ummendorf.de,info@stelzner-ummendorf.de,+49 8196-93020,+49 8196-93020-9,,,
STEMMER IMAGING AG,Puchheim,STEMMER IMAGING AG Gutenbergstr. 9-13 82178 Puchheim Deutschland,www.stemmer-imaging.de,info@stemmer-imaging.de,+49 89-809020,+49 8980902116,,,
Stephan Machinery GmbH,Hameln,Stephan Machinery GmbH Stephanplatz 2 31789 Hameln Deutschland,stephan-machinery.com,info@stephan-machinery.com,+49 5151-583-0,+49 78044534,,,
Sterilsystems GmbH,Mauterndorf,Sterilsystems GmbH Markt 384 5570 Mauterndorf Österreich,www.sterilsystems.com,info@sterilsystems.com,+43 (0- 6472 20 007,+43 (00) 6472 20 007 -20,,,
Stern-Wywiol Gruppe GmbH & Co. KG,Hamburg,Stern-Wywiol Gruppe GmbH & Co. KG An der Alster 81 20099 Hamburg Deutschland,www.stern-wywiol-gruppe.de,info@stern-wywiol-gruppe.de,+49 40-2840390,+49 4028403971,,,
Steuler Services GmbH & CO. KG,Höhr-Grenzhausen,Steuler Services GmbH & CO. KG Georg-Steuler-Str. 177 56203 Höhr-Grenzhausen Deutschland,www.steuler.de,,+49 2624-130,+49 2624 13339,,,
STILL GmbH,Hamburg,STILL GmbH Berzeliusstr. 10 22113 Hamburg Deutschland,www.still.de,info@still.de,+49 40-73390,+49 40/7339-1622,,,
STM waterjet GmbH,EBEN,STM waterjet GmbH Gasthof Süd 178 5531 EBEN Österreich,www.stm-waterjet.com,info@stm-waterjet.com,+43 6458 20014,+43 6458 20014805,70 Mitarbeiter,1974,
Stöber Antriebstechnik GmbH & Co. KG,Pforzheim,Stöber Antriebstechnik GmbH & Co. KG Kieselbronner Str. 12 75177 Pforzheim Deutschland,www.stoeber.de,mail@stoeber.de,+49 7231-5820,+49 7231/582-1000,,,
Stöcklin Logistik AG,DORNACH,Stöcklin Logistik AG Dornacherstr. 197 4143 DORNACH Schweiz,www.sld.ch,unit-a@sld.ch,+41 617058489,+41 617058447,,,
StoCretec GmbH,Kriftel,StoCretec GmbH Gutenbergstr. 6 65830 Kriftel Deutschland,www.stocretec.de,stocretec@sto.com,+49 6192-401-0,+49 6192-401-325,,,
Strack Norma GmbH & Co. KG,Lüdenscheid,Strack Norma GmbH & Co. KG Königsberger Str. 11 58511 Lüdenscheid Deutschland,www.strack.de,info@strack.de,+49 2351-87010,+49 2351/8701-100,,,
straschu Holding GmbH,Stuhr,straschu Holding GmbH Mackenstedter Str. 11 28816 Stuhr Deutschland,www.straschu.de,holding@straschu.de,+49 4206-41710,+49 4206-4171969,,,
Stratasys GmbH,Rheinmünster,Stratasys GmbH Airport Boulevard B 120 B 77836 Rheinmünster Deutschland,www.objet.com,info@objet.com,+49 7229-77720,+49 7229/7772990,,,
Straub-Verpackungen GmbH,Bräunlingen,Straub-Verpackungen GmbH Donaueschinger Str. 2 78199 Bräunlingen Deutschland,http://www.straub-verpackungen.de,info@straub-verpackungen.de,+49 771-92020,+49 771/9202400,,,
Strautmann Umwelttechnik GmbH,Glandorf,Strautmann Umwelttechnik GmbH Auf dem Haarkamp 22 49219 Glandorf Deutschland,www.strautmann-umwelt.de,info@strautmann-umwelt.de,+49 5426-930093,+49 5426-930095,,,
Strelen Control Systems GmbH,Büttelborn,Strelen Control Systems GmbH Robert-Bosch-Straße 5 64572 Büttelborn Deutschland,www.strelen.de,info@strelen.de,+49 6151 789380,+49 6151 789381,,,
STRIKO VERFAHRENSTECHNIK Vertriebs GmbH,Wiehl,STRIKO VERFAHRENSTECHNIK Vertriebs GmbH Fritz-Kotz-Str. 14 51674 Wiehl Deutschland,www.striko.de,info@striko.de,+49 22194586911,+49 2261-72488,,,
STRIKO Verfahrenstechnik GmbH,Wiehl,STRIKO VERFAHRENSTECHNIK Vertriebs GmbH Fritz-Kotz-Str. 14 51674 Wiehl Deutschland,www.striko.de,info@striko.de,+49 22194586911,+49 2261-72488,,,
Strothmann Machines & Handling GmbH,Schloß Holte-Stukenbrock,Strothmann Machines & Handling GmbH Altenkamp 11 33758 Schloß Holte-Stukenbrock Deutschland,strothmann.com,info@strothmann.com,+49 5207-912250,+49 5207912296,,,
STS Sensoren Transmitter Systeme GmbH,Sindelfingen,STS Sensoren Transmitter Systeme GmbH Poststr. 7 71063 Sindelfingen Deutschland,www.stssensors.com,sales@stssensors.com,+49 7031-2049410,+49 7031-2049420,,,
STUDENROTH Präzisionstechnik GmbH,Schöneck,STUDENROTH Präzisionstechnik GmbH Konrad-Zuse-Ring 22 61137 Schöneck Deutschland,www.studenroth.com,info@studenroth.com,+49 6187-905930,+49 6187/9059350,,,
Hubert Stüken GmbH & Co. KG,Rinteln,Hubert Stüken GmbH & Co. KG Alte Todenmanner Str. 42 31737 Rinteln Deutschland,www.stueken.de,info@stueken.de,+49 5751-7020,+49 5751-702188,,,
Stüwe GmbH & Co. KG,Hattingen,Stüwe GmbH & Co. KG Zum Ludwigstal 35 45527 Hattingen Deutschland,www.stuewe.de,info@stuewe.de,+49 2324-39418,+49 232439430,,,
SüdLeasing GmbH,Stuttgart,SüdLeasing GmbH Pariser Platz 7 70173 Stuttgart Deutschland,www.suedleasing.de,info@suedleasing.de,+49 711-12719911,+49 711/1271-9912,,,
Sulzer Mixpac AG,Haag,Sulzer Pumpen Deutschland GmbH Ernst-Blickle-Str. 29 76646 Bruchsal Deutschland,www.sulzer.com/de-ch/germany,pumpen.bruchsal@sulzer.com,+49 7251-760,+49 725176329,,,
Sulzer Pumpen Deutschland GmbH,Bruchsal,Sulzer Pumpen Deutschland GmbH Ernst-Blickle-Str. 29 76646 Bruchsal Deutschland,www.sulzer.com/de-ch/germany,pumpen.bruchsal@sulzer.com,+49 7251-760,+49 725176329,,,
SUMCAB SPECIALCABLE GmbH,Pfedelbach,SUMCAB SPECIALCABLE GmbH Allmendstr. 5/1 74629 Pfedelbach Deutschland,www.sumcab.com,info@sumcab.com,+49 7941-64670-12,+49 7941-64670-10,,,
Sumitomo Electric Hartmetall GmbH,Willich,Sumitomo Electric Hartmetall GmbH Konrad-Zuse-Str. 9 47877 Willich Deutschland,www.sumitomotool.com,info@sumitomotool.com,+49 2154-4992-0,+49 2154-41072,,,
Surcoatec AG,Düren,Surcoatec AG Willi-Bleicher-Str. 11 52353 Düren Deutschland,www.surcoatec.de,,+49 2421-952480,+49 24219524829,,,
SUSPA GmbH,Altdorf,SUSPA GmbH Mühlweg 33 90518 Altdorf Deutschland,www.suspa.com,info@de.suspa.com,+49 9187-9300,+49 9187-930229,,,
SUYIN GmbH,Pfarrkirchen,SUYIN GmbH Passauer Str. 99 84347 Pfarrkirchen Deutschland,www.suyin.de,mail@suyin-europe.com,+49 8561-238880,+49 85612388888,,,
SVA System Vertrieb Alexander GmbH,Wiesbaden,SVA System Vertrieb Alexander GmbH Borsigstr. 14 65205 Wiesbaden Deutschland,www.sva.de,mail@sva.de,+49 6122536340,+49 6122/536-399,,,
SWAN Analytische Instrumente AG,Hinwil,SWAN Analytische Instrumente AG Studbachstr. 13 8340 Hinwil Schweiz,www.swan.ch,swan@swan.ch,+41 449436300,+41 449436301,,,
SWD AG Stator- und Rotortechnik,Densbüren,SWD AG Stator- und Rotortechnik Kaisermatt 3 5026 Densbüren Schweiz,www.swd-technology.com,info@swdag.ch,+41 62 867 92 18,+41 628679215,,,
Sweco Europe S.A.,Nivelles,Sweco Europe S.A. Rue de la Recherche 8 1400 Nivelles Belgien,www.sweco.com,euope@sweco.com,+32 67893434,+32 67214368,,,
Swedex GmbH Industrieprodukte,Neuss,Swedex GmbH Industrieprodukte Im Taubental 10 41468 Neuss Deutschland,www.swepro.de,info@swepro.de,+49 2131-7522100,+49 2131 7522-210,,,
Swissmem,Zürich,Swissmem Pfingstweidstr. 102 8005 Zürich Schweiz,www.swissmem.ch,info@swissmem.ch,+41 44 3844111,+41 44 3844242,,,
SWR engineering Messtechnik GmbH,Schliengen,SWR engineering Messtechnik GmbH Gutedelstr. 31 79418 Schliengen Deutschland,www.swr-engineering.com,schmedt@swr-engineering.com,+49 7635-827248 0,+49 7635 827248 48,,,
Symmedia GmbH,Bielefeld,Symmedia GmbH Turnerstr. 27 33602 Bielefeld Deutschland,www.symmedia.de,eService@symmedia.de,+49 521 966 55 50,+49 521 966 55 55,,,
Symrise AG,Holzminden,Symrise AG 37601 Holzminden Deutschland,www.symrise.com,info@symrise.com,+49 5531-900,+49 5531901920,,,
Synapticon GmbH,Schönaich,Synapticon GmbH Steinbeisstr. 1 71101 Schönaich Deutschland,www.synapticon.de,info@synapticon.com,+49 7031 / 30 478 -0,+49 7031 / 30 478 -99,,,
SYNCOS GmbH,Ennepetal,SYNCOS GmbH Thüngenfeld 3 58256 Ennepetal Deutschland,www.syncos.com,info@syncos.com,+49 2336 49200,+49 2336 4920170,,,
SynerTrade SES AG,München,SynerTrade SES AG Bunzlauer Str. 7 80992 München Deutschland,www.synertrade.com,info.germany@synertrade.com,+49 89-122872288,+49 89/122872299,,,
Synova SA,Duillier,Synova SA Route de Genolier 13 1266 Duillier Schweiz,www.synova.ch,info@synova.ch,+41 21 55 22 600,+41 21 55 22 601,,,
SYR Hans Sasserath & Co. KG,Korschenbroich,SYR Hans Sasserath & Co. KG Mühlenstr. 62 41352 Korschenbroich Deutschland,www.syr.de,sasserath@syr.de,+49 2161-6105-0,+49 2161-610520,,,
SYS TEC electronic AG,Heinsdorfergrund,SYS TEC electronic AG Am Windrad 2 08468 Heinsdorfergrund Deutschland,www.systec-electronic.com,info@systec-electronic.com,+49 3765-38600-0,+49 3765-386004100,,,
Syslogic GmbH,Waldshut-Tiengen,Syslogic GmbH Weilheimer Str. 40 79761 Waldshut-Tiengen Deutschland,www.syslogic.de,press@syslogic.de,+49 7741-9671-420,,,,
Systec & Solutions GmbH,Karlsruhe,Systec & Solutions GmbH Wilhelm-Schickard-Str. 9 76131 Karlsruhe Deutschland,www.systec-solutions.com,talk@systec-solutions.com,+49 721 663510,+49 721 6634 444,,,
Systec & Services GmbH,Karlsruhe,Systec & Services GmbH Emmy-Noether-Str. 17 76131 Karlsruhe Deutschland,www.systec-services.com,talk@systec-services.com,+49 721-6634320,+49 7216634333,,,
systec Controls Meß- und Regeltechnik GmbH,Puchheim,systec Controls Meß- und Regeltechnik GmbH Lindberghstr. 4 82178 Puchheim Deutschland,www.systec-controls.de,info@systec-controls.de,+49 89-800040,+49 89-80906200,,,
Demcon systec industrial systems GmbH,Münster,Demcon systec industrial systems GmbH Wilhelm-Schickard-Str. 6 48149 Münster Deutschland,demcon-industrial.nl/de/,industrial.muenster@demcon.com,+49 251 59687630,+49 2534 8001-77,,,
SYSTECH Europe GmbH,Düsseldorf,SYSTECH Europe GmbH Am Seestern 18 40547 Düsseldorf Deutschland,www.systech-europe.de,info@systech-europe.de,+49 211-563530,+49 211-56353100,,,
System Industrie Electronic GmbH,LUSTENAU,System Industrie Electronic GmbH Millennium Park 12 6890 LUSTENAU Österreich,www.sie.at,info@sie.at,+43 5577899000,+43 557789901,,,
Systemtechnik Hölzer GmbH,Kronberg,Systemtechnik Hölzer GmbH Westerbachstr. 4 61476 Kronberg Deutschland,www.hoelzer.de,info@hoelzer.de,+49 6173-92490,+49 6173 4830,,,
Systemtechnik Leber GmbH & Co. KG,Schwaig,Systemtechnik Leber GmbH & Co. KG Haimendorfer Str. 52 90571 Schwaig Deutschland,www.leber-ingenieure.de,info@leber-ingenieure.de,+49 911-215372-0,+49 911215372-99,,,
Systronic Produktions- technologie GmbH & Co. KG,Cleebronn,Systronic Produktions- technologie GmbH & Co. KG Daimlerstr. 1 74389 Cleebronn Deutschland,www.systronic.de,Info@systronic.de,+49 7135-939570,+49 71359395720,,,
T-Systems Multimedia Solutions GmbH Marketing & Kommunikation,Bonn,T-Systems Multimedia Solutions GmbH Marketing & Kommunikation Landgrabenweg 151 53227 Bonn Deutschland,https://www.t-systems-mms.com,bonn@t-systems-mms.com,+49 2282422713228,,,,
T.A. Cook & Partner Consultants GmbH,Berlin,T.A. Cook & Partner Consultants GmbH Leipziger Platz 1 10117 Berlin Deutschland,http://de.tacook.com/,a.fischer-werth@tacook.com,+49 30-8843070,+49 30-88430730,,,
T.I.G. Technische Informations- systeme Ges.m.b.H.,RANKWEIL,T.I.G. Technische Informations- systeme Ges.m.b.H. Lehenweg 2 6830 RANKWEIL Österreich,www.tig-mes.com,,+43 5522416930,+43 55224169315,,,
T&O Unternehmensberatung GmbH,München,T&O Unternehmensberatung GmbH Elsenheimerstr. 47 80687 München Deutschland,www.tundo.de,info@tundo.de,+49 89 - 125 98 47-0,+49 89 - 125 98 47-99,,,
T5 Interface GmbH,Böblingen,T5 Interface GmbH Bunsenstr. 22 71032 Böblingen Deutschland,www.t5-futures.de,info@t5-interface.de,+49 7031-285190,+49 7031285 1919,,,
Taiwan External Trade Development Council (TAITRA),"Taipei , Taiwan ROC","Taiwan External Trade Development Council (TAITRA) 6th Fl., 333 Keelung Rd., Sec. 1 11012 Taipei , Taiwan ROC Taiwan",www.taitra.org.tw,taitra@taitra.org.tw,+886 886227255200,+886 886227576245,,,
Taiwan Trade Center,Düsseldorf,Taiwan Trade Center Immermannstr. 33 40210 Düsseldorf Deutschland,duesseldorf.taiwantrade.com,dsdf@taitra.org.tw,+49 211 78180,+49 211 781839,,,
Tamron Europe GmbH,Köln,Tamron Europe GmbH Robert-Bosch-Str. 9 50769 Köln Deutschland,www.tamron.de,cctv@tamron.de,+49 221-9703250,+49 2219703254,,,
TAMURA ELSOLD GmbH,Ilsenburg,TAMURA ELSOLD GmbH Hüttenstr. 1 38871 Ilsenburg Deutschland,www.elsold.de,info@tamura-elsold.de,+49 3945248790,+49 39452-487966,,,
Tandler Zahnrad- u. Getriebefabrik GmbH & Co. KG,Bremen,Tandler Zahnrad- u. Getriebefabrik GmbH & Co. KG Kornstr. 297-301 28201 Bremen Deutschland,www.tandler.de,tandler@tandler.de,+49 421-53636,+49 421-5363-801,,,
TBH GmbH,Straubenhardt,TBH GmbH Heinrich-Hertz-Str. 8 75334 Straubenhardt Deutschland,www.tbh.eu,info@tbh.eu,+49 7082-94730,+49 7082-94730-,,,
TBi Industries GmbH,Fernwald,TBi Industries GmbH Ruhberg 14 35463 Fernwald Deutschland,www.tbi-industries.com,info@tbi-industries.com,+49 6404-91710,+49 6404917158,,,
Technisches Büro Kullik GmbH,Meinerzhagen,Technisches Büro Kullik GmbH Mettgenberg 3 58540 Meinerzhagen Deutschland,www.kullik.com,tbk@kullik.com,+49 2357-90950,+49 2357909595,,,
TBT Tiefbohrtechnik GmbH & Co.,Dettingen,TBT Tiefbohrtechnik GmbH & Co. Siemensstr. 1 72581 Dettingen Deutschland,www.tbt.de,info@tbt.de,+49 71-23-976-0,+49 7123976100,,,
tci Gesellschaft f. techn. Informatik mbH,Heuchelheim,tci Gesellschaft f. techn. Informatik mbH Ludwig-Rinn-Str. 10 -14 35452 Heuchelheim Deutschland,www.tci.de,info@tci.de,+49 641-962840,+49 641-96284-28,,,
TDK-Lambda Germany GmbH,Achern,TDK-Lambda Germany GmbH Karl-Bold-Str. 40 77855 Achern Deutschland,www.emea.tdk-lambda.com,info.germany@de.tdk-lambda.com,+49 7841-6660,+49 78 41 / 5000,,,
TDM Systems GmbH,Tübingen,TDM Systems GmbH Derendinger Str. 53 72072 Tübingen Deutschland,www.tdmsystems.com,info@tdmsystems.com,+49 7071 9492545,+49 7071 9492-707,,,
TE Connectivity Ltd.,Darmstadt,TE Connectivity Ltd. Pfnorstr. 1 64293 Darmstadt Deutschland,www.te.com,info@te.com,+49 6251-6070,+49 6251-133-600,,,
TE-LOH Michael Korn KG,Norderstedt,TE-LOH Michael Korn KG Lemsahler Weg 25 22851 Norderstedt Deutschland,www.te-loh.de,info@te-loh.de,+49 40-5295730,+49 40-52957355,,,
teamtechnik Maschinen und Anlagen GmbH,Freiberg,teamtechnik Maschinen und Anlagen GmbH Planckstr. 40 71691 Freiberg Deutschland,www.teamtechnik.com,info@teamtechnik.com,+49 7141-7003-0,+49 7141700370,,,
TeamViewer Germany GmbH,Göppingen,TeamViewer Germany GmbH Jahnstr. 30 73037 Göppingen Deutschland,www.teamviewer.com,contact@teamviewer.com,+49 7161 305897700,+49 7161 6069279,,,
Tebis Technische Informationssysteme AG,Planegg,Tebis Technische Informationssysteme AG Einsteinstr. 39 82152 Planegg Deutschland,www.tebis.com,info@tebis.com,+49 89-818030,+49 89-818038200,,,
tec4U-Solutions GmbH,Saarbrücken,tec4U-Solutions GmbH Saar-Lor-Lux-Str. 13 66115 Saarbrücken Deutschland,www.tec4U-solutions.com,contact@tec4u-solutions.com,+49 68192747150,+49 68192747130,,,
TechConnect GmbH,München,TechConnect GmbH Ganghoferstr. 29 a 80339 München Deutschland,www.techconnect.de,info@techconnect.de,+49 89  13-0,+49 89  139 905-99,,,
TECHKON GmbH,Königstein,TECHKON GmbH Wiesbadener Str. 27 61462 Königstein Deutschland,www.techkon.com,info@techkon.com,+49 6174-924450,+49 6174924499,,,
TechniaTranscat GmbH,Karlsruhe,TechniaTranscat GmbH Am Sandfeld 11 c 76149 Karlsruhe Deutschland,www.techniatranscat.com,info@transcat-plm.com,+49 721 970430,+49 721 97043971,,,
Technik Team Vornheder GmbH,Bad Oeynhausen,Technik Team Vornheder GmbH Steinfeldstr. 7 32549 Bad Oeynhausen Deutschland,www.vornheder.com,carsten.vornheder@ivcv.de,+49 5731-3008523,,,,
Technische Antriebselemente GmbH,Hamburg,Technische Antriebselemente GmbH Lademannbogen 45 22339 Hamburg Deutschland,www.tea-hamburg.de,info@tea-hamburg.de,+49 40-5388921-0,+49 40/5388921-29,,,
Technoforce Solutions GmbH,Aschaffenburg,Technoforce Solutions GmbH Frohsinnstr. 6 63739 Aschaffenburg Deutschland,www.technoforce.net,techsales@technoforce.net,+49 60216289977,,,,
Technologie-Initiative SmartFactory KL e.V.,Kaiserslautern,Technologie-Initiative SmartFactory KL e.V. Trippstadter Str. 122 67663 Kaiserslautern Deutschland,www.smartfactory.de,info@smartfactory-kl.de,+49 631-20575-3401,+49 631-20575-3402,,,
technotrans SE,Sassenberg,technotrans SE Robert-Linnemann-Str. 17 48336 Sassenberg Deutschland,www.technotrans.de,info@technotrans.de,+49 2583-301-0,+49 25833011030,,,
TechPivot GmbH,Berlin,TechPivot GmbH Defreggerstr. 1 A 12435 Berlin Deutschland,techpivot.eu,contact@techpivot.eu,+49 30 48472332,,,,
"Techvalley Co., Ltd.",Gyeonggi-do,"Techvalley Co., Ltd. #A-506 Keumkang Penterium IT Tower, 215 13217 Gyeonggi-do Südkorea",eng.techvalley.co.kr,,+82 31 7300825,+82 31 7300835,,,
TECNO.team GmbH,Kirchentellinsfurt,TECNO.team GmbH Mahdenstr. 11 72138 Kirchentellinsfurt Deutschland,www.tecnoteam.de,info@tecnoteam.de,+49 7121-680,+49 7121-6835,,,
Tecnotion GmbH,München,Tecnotion GmbH Elsenheimerstr. 59 80687 München Deutschland,www.tecnotion.de,info@tecnotion.de,+49 89 381537-400,+49 89 381537-409,,,
TEEPACK Spezialmaschinen GmbH & Co. KG,Meerbusch,TEEPACK Spezialmaschinen GmbH & Co. KG Düsseldorfer Str. 73 40667 Meerbusch Deutschland,www.teepack.com,info@teepack.com,+49 2132-9760,+49 2132976100,,,
