name,city,address,website,email,phone,fax,employees,year_founded,net_assets,net_assets_currency,net_assets_year
SANYO DENKI GERMANY GmbH,Eschborn,Frankfurter Str. 92 65760 Eschborn Deutschland,www.sanyodenki.de,info@sanyodenki.de,+496196761130,+4961967611399,,,,,
SAP Deutschland SE & Co. KG,Walldorf,Hasso-Plattner-Ring 7 69190 Walldorf Deutschland,www.sap.de,,+496227747474,+496227757575,,,,,
Saphirion AG,Zug,An der Lorze 9 6300 Zug Schweiz,www.saphirion.com,info@saphirion.com,+41415520211,+41415520212,,,,,
Saphirwerk AG,Brügg,Erlenstr. 36 2555 Brügg Schweiz,www.saphirwerk.com,info@saphirwerk.com,+41323742585,+41323742599,,,,,
Sappi Alfeld GmbH,Alfeld,Mühlenmasch 1 31061 Alfeld Deutschland,www.sappi.com,infoalfeld@sappi.com,+495181770,+49518177192,,,,,
Sato Europe GmbH,Heidelberg,Waldhofer Str. 104 69123 Heidelberg Deutschland,www.satoeurope.com/de,info@de.satoeurope.com,+49622158500,+4962215850228,,,,,
Sauter Feinmechanik GmbH,Metzingen,Carl-Zeiss-Str. 7 72555 Metzingen Deutschland,www.sauter-feinmechanik.com,info@sauter-feinmechanik.com,+4971239260,+497123926190,,,,,
SAVINO BARBERA SRL,Brandizzo To,Via Torino 12 - CP 58 10032 Brandizzo To Italien,www.savinobarbera.com,info@savinobarbera.com,+39119139063,+39119137313,,,,,
Savuna GmbH,Augsburg,Stadtjägerstr. 2 86152 Augsburg Deutschland,www.savuna.de,info@savuna.de,+49821808640,+498218086444,,,,,
Sawa Pumpentechnik AG,Degersheim,Taastr. 40 9113 Degersheim Schweiz,www.sawa.ch,info@sawa.ch,+41713720808,+41713720809,,,,,
SBS-Feintechnik GmbH & Co. KG,Schonach,Hermann-Burger-Str. 31 78136 Schonach Deutschland,www.burger-group.com/de,infoservice@sbs-feintechnik.com,+4977228670,+497722867299,,,,,
Atlas Copco IAS GmbH,Bretten,Gewerbestr. 52 75015 Bretten Deutschland,www.atlascopco.com,k-flow.info@atlascopco.com,+49725255600,+497252504100,,,,,
Scaba GmbH,Dresden,Klotzscher Hauptstr. 12 01109 Dresden Deutschland,www.scaba.biz,sebastian.prengel@scaba.biz,+49,,,,,,
Scaglia INDEVA GmbH,Wernau,Esslinger Str. 26 73249 Wernau Deutschland,www.indevagroup.com,info@de.indevagroup.com,+497153550490,+4971535504969,,,,,
SCALUE GmbH,Düsseldorf,Speditionstr. 15 A 40221 Düsseldorf Deutschland,www.scalue.com,info@scalue.com,+4921154210780,,,,,,
SCANLAB GmbH,Puchheim,Siemensstr. 2 A 82178 Puchheim Deutschland,www.scanlab.de,info@scanlab.de,+49898007460,+4989800746199,,,,,
Scanningspray Vertriebs GmbH,Recklinghausen,Johann-Strauß-Str. 13 45657 Recklinghausen Deutschland,www.aesub.com,info@aesub.com,+4923618903357,,,,,,
scanware electronic GmbH,Bickenbach,Darmstädter Str. 9-11 64404 Bickenbach Deutschland,www.scanware.de,info@scanware.de,+49625793520,+496257935222,,,,,
Schabmüller Automobiltechnik GmbH,Großmehring,Dieselstr. 10 85098 Großmehring Deutschland,www.schabmueller.com,info@schabmueller.de,+49845696770,+498456967750,,,,,
Schaeffler Technologies AG & Co. KG,Homburg,Berliner Str. 134 66424 Homburg Deutschland,www.schaeffler.com,info@ina.com,+4968417010,+496841701625,,,,,
Schaeffler Technologies AG & Co.KG,Schweinfurt,97419 Schweinfurt Deutschland,www.fag.de,e-Invoicing@schaeffler.com,+499721910,+499721913435,,,,,
Schäfer und Flottmann GmbH & Co. KG,Gevelsberg,Esborner Str. 97-103 58285 Gevelsberg Deutschland,www.sfs-net.de,info@sfs-net.de,+49233295960,+4923329596190,,,,,
Schäflein AG,Röthlein,Am Etzberg 7 97520 Röthlein Deutschland,www.schaeflein-ag.de,info@schaeflein.de,+49972390690,+4997239069150,,,,,
Schages GmbH & Co. KG,Krefeld,Emil-Schäfer-Str. 20 47800 Krefeld Deutschland,www.schages.de,info@schages.de,+49215149680,+492151496810,,,,,
SchahlLED Lighting GmbH,Unterschleißheim,Max-Planck-Str. 9 85716 Unterschleißheim Deutschland,www.schahlled.de,info@schahlled.de,+498990119820,+4989901198240,,,,,
Schallenkammer Magnetsysteme GmbH,Kürnach,Wachtelberg 30 97273 Kürnach Deutschland,www.magnetsysteme.de,info@magnetsysteme.de,+499367989770,+499367987745,,,,,
Schaublin GmbH,Langenselbold,Birkenweiher Str. 12 63505 Langenselbold Deutschland,www.schaublin.de,info@schaublin.de,+496184932720,+4961849327222,,,,,
Schaumaplast GmbH & Co. KG,Reilingen,Haydnallee 40 68799 Reilingen Deutschland,www.schaumaplast.com,holding@schaumaplast.de,+49620597740,+496205977468,,,,,
Schenck Process Europe GmbH,Darmstadt,64273 Darmstadt Deutschland,www.schenckprocess.com,press@schenkprocess.com,+49615115310,+49615115311172,,,,,
Scheugenpflug GmbH,Neustadt,Gewerbepark 23 93333 Neustadt Deutschland,www.scheugenpflug-dispensing.com,info@scheugenpflug.de,+49944595640,+499445956440,,,,,
SCHIESS GmbH,Aschersleben,Ernst-Schiess-Str. 1 06449 Aschersleben Deutschland,www.schiessgmbh.de,info@schiess.de,+4934739680,+493473968130,,,,,
Schildknecht AG,Murr,Haugweg 26 71711 Murr Deutschland,www.schildknecht-elektronik.de,office@schildknecht.info,+497144897180,+4971448971829,,,,,
Schilling Engineering GmbH,Wutöschingen,Industriestr. 26 79793 Wutöschingen Deutschland,www.schillingengineering.de,info@schillingengineering.de,+497746927890,,,,,,
Schindler & Schill GmbH,Regensburg,Im Gewerbepark B D 33 93059 Regensburg Deutschland,www.easylogix.de,info@easylogix.de,+4994156813620,+4994156813621,,,,,
Schlenker Spannwerkzeuge GmbH & Co. KG,Villingen-Schwenningen,In der Lache 20 D 78056 Villingen-Schwenningen Deutschland,www.schlenker-spannwerkzeuge.de,info@schlenker-spannwerkzeuge.de,+49772099440,+497720994427,,,,,
Schleuniger AG,Thun,Bierigutstr. 9 3608 Thun Schweiz,www.schleuniger.com,info@schleuniger.ch,+41333340333,+41333340334,,,,,
Schlösser GmbH & Co. KG,Mengen,Wilhelmstr. 8 88512 Mengen Deutschland,www.schloesser-dichtungen.de,info@schloess.de,+4975726060,+4975726065598,,,,,
Schmalenberger GmbH & Co. KG,Tübingen,Im Schelmen 9-11 72072 Tübingen Deutschland,www.schmalenberger.de,info@schmalenberger.de,+49707170080,+497071700819,,,,,
K.A. Schmersal Holding GmbH & Co. KG,Wuppertal,Möddinghofe 30 42279 Wuppertal Deutschland,www.schmersal.de,info@schmersal.de,+4920264740,+492026474100,,,,,
Schmidmeier NaturEnergie GmbH,Zeitlarn,Zum Weinberg 3 A 93197 Zeitlarn Deutschland,www.schmidmeier.com,info@schmidmeier.com,+49941696690,+499416966960,,,,,
SCHMIDT Technology GmbH,St. Georgen,Feldbergstr. 1 78112 St. Georgen Deutschland,www.schmidttechnology.de,info@schmidttechnology.de,+4977248990,+497724899101,,,,,
SCHMIDT-KUPPLUNG GmbH,Wolfenbüttel,Wilhelm-Mast-Str. 15 38304 Wolfenbüttel Deutschland,www.schmidt-kupplung.com,info@schmidt-kupplung.com,+49533195520,+4953319552552,,,,,
Schmitt Kreiselpumpen GmbH & Co.KG,Ettlingen,Einsteinstr. 33 76275 Ettlingen Deutschland,www.schmitt-pumpen.de,info@schmitt-pumpen.de,+49724354530,+497243545322,,,,,
SCHMOLZ + BICKENBACH Deutschland GmbH,Renningen,Benzstr. 43 71272 Renningen Deutschland,www.schmolz-bickenbach.de,sbd@schmolz-bickenbach.com,+49715992600,+497159926012,,,,,
Schnaidt GmbH,Ammerbuch,Hagenring 27 72119 Ammerbuch Deutschland,www.schnaidtgmbh.de,info@schnaidtgmbh.de,+49703299025,+497032990299,,,,,
Schneider CNC-Technik,Siegen,Breite Str. 11 57076 Siegen Deutschland,www.schneider-cnc.com,info@schneider-cnc.com,+4927143431,+4927143910,,,,,
Schneider Digital Josef J. Schneider e.K.,Miesbach,Maxlrainer Str. 10 83714 Miesbach Deutschland,www.schneider-digital.de,info@schneider-digital.de,+49802599300,+498025993019,,,,,
Schneider Electric GmbH,Ratingen,Gothaer Str. 29 40880 Ratingen Deutschland,www.se.com/de/de,de.schneider.service@de.schneider-electric.com,+4921024040,+4921024049256,,,,,
Schneider-Kennzeichnung GmbH Ges. für Kennzeichnungssysteme,Stuttgart,Lehmfeldstr. 7 70374 Stuttgart Deutschland,www.schk.de,info@schk.de,+497119539490,+4971195394959,,,,,
Schnelldorfer Maschinenbau GmbH,Schnelldorf,Kappelweg 6 91625 Schnelldorf Deutschland,www.schnelldorfer-maschinenbau.de,info@schnelldorfer-maschinenbau.de,+49795098890,+497950988929,,,,,
Schniewindt GmbH & Co. KG,Neuenrade,Schöntaler Weg 46 58809 Neuenrade Deutschland,www.schniewindt.de,info@schniewindt.de,+4923926920,+49239269211,,,,,
Schoeller Werk GmbH & Co. KG,Hellenthal,Im Kirschseiffen 53940 Hellenthal Deutschland,www.schoellerwerk.de,info@schoellerwerk.de,+492482810,+49248281109,,,,,
Schönbuch Sensor GmbH & Co. KG,Bad Teinach-Zavelstein,Hauffstr. 9 75385 Bad Teinach-Zavelstein Deutschland,www. www.schoenbuch-sensor.de,info@schoenbuch-sensor.de,+4970539259100,+4970539259110,,,,,
SCHORISCH Magis GmbH,Karstädt,Schulstr. 7 c 19357 Karstädt Deutschland,www.schorisch-magis.de,info@schorisch.de,+493879774330,+493879774333,,,,,
SCHOTT AG Business Unit Electronic Packaging,Landshut,Christoph-Dorner-Str. 29 84028 Landshut Deutschland,www.schott.com/epackaging,info@epschott.com,+498718260,+49871826400,,,,,
Schrauben Jäger AG,Karlsruhe,Industriestr. 15 76189 Karlsruhe Deutschland,www.schrauben-jaeger.de,verkauf@schrauben-jaeger.de,+49721570066,+497215700611,250,1956,,,
Schroff GmbH,Straubenhardt,Langenalber Str. 96-100 75334 Straubenhardt Deutschland,www.schroff.nvent.com,schroff.de@nVent.com,+4970827940,+497082794200,,,,,
Schubert System Elektronik GmbH,Neuhausen,Take-off-GewerbePark 36 78579 Neuhausen Deutschland,www.schubert-system-elektronik.de,info@schubert-system-elektronik.de,+49746794970,+49925291,,,,,
Schukat electronic Vertriebs GmbH,Monheim,Hans-Georg-Schukat-Str. 2 40789 Monheim Deutschland,www.schukat.com,info@schukat.com,+4921739505,+492173950999,,,,,
Schülken Form GmbH,Waltershausen,Langer Fahrweg 2 99880 Waltershausen Deutschland,www.schuelkenform.de,info@schuelkenform.de,+49362595260,+493625952629,,,,,
Schulz Electronic GmbH,Baden-Baden,Dr.-Rudolf-Eberle-Str. 2 76534 Baden-Baden Deutschland,www.schulz-electronic.de,info@schulz-electronic.de,+49722396360,+497223963690,,,,,
Schunk GmbH Division Carbon Technology,Heuchelheim,Rodheimer Str. 59 35452 Heuchelheim Deutschland,www.schunk-carbontechnology.com,infobox@schunk-group.com,+496416080,,,,,,
SCHUNK GmbH & Co. KG Spann- und Greiftechnik,Lauffen,Bahnhofstr. 106-134 74348 Lauffen Deutschland,www.schunk.com,info@de.schunk.com,+4971331030,+497133103399,,,,,
Schurter AG,Luzern,Werkhofstr. 8-12 6002 Luzern Schweiz,www.ch.schurter.com,contact@schurter.ch,+41413693111,+41413693333,,,,,
Schüssler Technik GmbH & Co. KG,Pforzheim,Im Altgefäll 10 75181 Pforzheim Deutschland,www.schuessler-technik.de,info@schuessler-technik.de,+49723196160,+497231961616,,,,,
Schuster Rohrbogen GmbH,Zeithain,Industriestr. E 14 01619 Zeithain Deutschland,www.schuster.de,empfang@schuster-zeithain.de,+49352556020,+4935255602299,,,,,
Schüttler Technik GmbH,Crailsheim,Sulzbrunnenstr. 11 74564 Crailsheim Deutschland,www.schuettler-technik.de,info@schuettler-technik.de,+497951278940,+4979512789426,,,,,
Schütz GmbH & Co. KGaA,Selters,Schützstr. 12 56242 Selters Deutschland,www.schuetz.net,info1@schuetz.net,+492626770,+49262677532,,,,,
Schwartz carbride cutting tools + more,Pfinztal,Gewerbestr. 26 76327 Pfinztal Deutschland,www.schwartz-hm.de,info@schwartz-hm.de,+497219553720,+497219553722,,,,,
Schweitzer Fachinformationen oHG,München,Elsenheimerstr. 41 -43 80687 München Deutschland,www.schweitzer-online.de,muenchen@schweitzer-online.de,+4989551340,+498955134100,,,,,
Schweizer GmbH & Co.KG,Reutlingen,Keltenstr. 16-18 72766 Reutlingen Deutschland,www.schweizer-federn.de,info@schweizer-federn.de,+497127957920,+49712795792115,120,1986,,,
Schwer Fittings GmbH,Denkingen,Hans-Schwer-Platz 1 78588 Denkingen Deutschland,www.schwer.com,info@schwer.com,+49742498250,+497424982590,,,,,
Schwichtenberg GmbH,Lemgo,Weststr. 23 32657 Lemgo Deutschland,www.preci-tec.de,info@preci-tec.de,+495261921100,+495261921112,,,,,
scoutbee GmbH,Würzburg,Max-Planck-Str. 7/9 97082 Würzburg Deutschland,www.scoutbee.com,connect@scoutbee.com,+4993146621960,,,,,,
SCS Werkzeugbau & Vorrichtungsbau GmbH,Viersen,Hosterfeldstr. 31 41747 Viersen Deutschland,www.scs-werkzeugbau.de,info@scs-werkzeugbau.de,+492162818690,+492162818692,,,,,
SD Automotive GmbH,Georgsmarienhütte,Hamburger Str. 13 49124 Georgsmarienhütte Deutschland,www.sdautomotive.de,kontakt@sdautomotive.de,+495401842550,+495401842545,,,,,
SEAL Systems AG,Röttenbach,Lohmühlweg 4 91341 Röttenbach Deutschland,www.sealsystems.de,info@sealsystems.de,+4991959260,+4991959261739,,,,,
Seaward Group Rigel Medical,Co Durham,Bracken Hill 15-18 SR8 2SW Co Durham Vereinigtes Königreich,www.seaward-group.com,sales@rigelmedical.com,+441915863511,,,,,,
Seco Tools GmbH,Erkrath,Steinhof 24 40699 Erkrath Deutschland,www.secotools.de,info@secotools.de,+4921124010,+49275,,,,,
Secomea A/S,Herlev,Smedeholm 12 2730 Herlev Dänemark,www.secomea.com,info@secomea.com,+4588708650,+4569698650,,,,,
seepex GmbH,Bottrop,Scharnhölzstr. 344 46240 Bottrop Deutschland,www.seepex.com,info@seepex.com,+4920419960,+492041996400,,,,,
SEHO Systems GmbH,Kreuzwertheim,Frankenstr. 7-11 97892 Kreuzwertheim Deutschland,www.seho.de,info@seho.de,+4993428890,+499342889230,,,,,
Seica Deutschland GmbH,Ettlingen,Am Hardtwald 6-8 76225 Ettlingen Deutschland,www.seica.com/seica-deutschland/,,+4972436525310,+4972436525319,,,,,
Seifert Systems GmbH,Radevormwald,Albert-Einstein-Str. 3 42477 Radevormwald Deutschland,www.seifertsystems.com,info.de@seifertsystems.com,+492195689940,+4921956899420,,,,,
Seilflechter-Tauwerk GmbH,Braunschweig,Auf dem Anger 4 S 38110 Braunschweig Deutschland,www.seilflechter.de,info@seilflechter.de,+49530793110,+495307961155,,,,,
Seiz Industriehandschuhe GmbH,Metzingen,Neuhauser Str. 63 72555 Metzingen Deutschland,www.seiz.de,info@seiz.de,+49712317040,,,,,,
Selecs GmbH,Wartenberg,Am Neubauernfeld 5 85456 Wartenberg Deutschland,www.selecs.de,info@selecs.de,+4987627377484,+4932226169747,,,,,
Seli GmbH Automatisierungstechnik,Neuenkirchen,Dieselstr. 13 48485 Neuenkirchen Deutschland,www.seli.de,zentrale@seli.de,+49597394740,+495973947474,,,,,
SEMA GmbH Maschinenbau,TRAUNKIRCHEN,Hessenberg 1 4801 TRAUNKIRCHEN Österreich,www.sema-maschinenbau.com,office@sema.at,+4376173304,+4376173305,,,,,
Sembach GmbH & Co. KG,Lauf,Oskar-Sembach-Str. 15 91207 Lauf Deutschland,www.sembach.de,info@sembach.de,+4991231670,+499123167167,,,,,
Semodia GmbH,Radebeul,Meißner Str. 37 01445 Radebeul Deutschland,www.semodia.com,info@semodia.com,+493512718680,,,,,,
senetics healthcare group GmbH & Co. KG,Ansbach,Hardtstr. 16 91522 Ansbach Deutschland,www.senetics.de,info@senetics.de,+4998197247950,+4998197247959,,,,,
Senseforce GmbH,Dornbirn,Hintere Achmühlerstr. 1 A 6850 Dornbirn Österreich,www.senseforce.io,info@senseforce.io,+436609474418,,,,,,
Sensile Medical AG,Olten,Solothurnerstr. 235 4600 Olten Schweiz,www.sensile-medical.com,info@sensile-medical.com,+41622097100,+41622097101,,,,,
Sensirion AG,Staefa,Laubisrutistr. 50 8712 Staefa Schweiz,www.sensirion.com,info@sensirion.com,+41443064000,+41443064030,,,,,
SensoPart Industriesensorik GmbH,Gottenheim,Nägelseestr. 16 79288 Gottenheim Deutschland,www.sensopart.com,info@sensopart.de,+4976738210,+49934289730,,,,,
Sensor-Technik Wiedemann GmbH Steuer- und Regelelektronik,Kaufbeuren,Am Bärenwald 6 87600 Kaufbeuren Deutschland,www.sensor-technik.de,info@sensor-technik.de,+49834195050,+498341950555,500,1985,,,
SensoTech GmbH,Barleben,Steinfeldstr. 1 39179 Barleben Deutschland,www.sensotech.com,info@sensotech.com,+4939203514100,+4939203514109,,,,,
Senstech AG,Fehraltorf,Allmendstr. 9 8320 Fehraltorf Schweiz,www.senstech.ch,senstech@senstech.ch,+41449550457,,,,,,
Senswork GmbH,Burghausen,Gewerbepark Lindach B 8 84489 Burghausen Deutschland,www.senswork.com,info@senswork.com,+4986774099580,+4986774099589,,,,,
sera GmbH,Immenhausen,Serastr. 1 34376 Immenhausen Deutschland,www.sera-web.com,info@sera-web.com,+4956739990,+49567399901,,,,,
SERCOS International e.V.,Kreuzwertheim,Lengfurter Str. 23 97892 Kreuzwertheim Deutschland,www.sercos.de,info@sercos.de,+4993428170864,+497162946866,,,,,
Serva Transport Systems GmbH,Rosenheim,Renkenweg 3 83026 Rosenheim Deutschland,www.serva-ts.com,info@serva-ts.com,+4980312728870,+498031272772,,,,,
Servotecnica GmbH,Raunheim,Kelsterbacher Str. 20 65479 Raunheim Deutschland,www.servotecnica.de,info@servotecnica.de,+4961427936039,+4961427936040,,,,,
SEW GmbH,Kempen,Industriering Ost 86-90 47906 Kempen Deutschland,www.sew-kempen.de,info@sew-kempen.de,+49215291560,+4921529156999,,,,,
SEW-EURODRIVE GmbH & Co. KG,Bruchsal,Ernst-Blickle-Str. 42 76646 Bruchsal Deutschland,www.sew-eurodrive.de,sew@sew-eurodrive.de,+497251750,+497251751970,,,,,
SGM Schut Geometrische Meßtechnik GmbH,Trossingen,Gutenbergstr. 5 78647 Trossingen Deutschland,www.schut.com,SGMD@Schut.com,+49742531266,+49742531269,,,,,
SGS Germany GmbH,Hamburg,Rödingsmarkt 16 20459 Hamburg Deutschland,www.sgsgroup.de,lars.paulmann@sgs.com,+4940301010,+49326331,,,,,
SGS-International Certification Services GmbH,Hamburg,Rödingsmarkt 16 20459 Hamburg Deutschland,www.sgsgroup.de,info@sgs.com,+494030101513,+4940330408,,,,,
Shimadzu Europa GmbH,Duisburg,Albert-Hahn-Str. 6-10 47269 Duisburg Deutschland,www.shimadzu.eu,info@shimadzu.eu,+4920376870,+49203766625,,,,,
SHINING 3D Technology GmbH,Stuttgart,Breitwiesenstr. 28 70565 Stuttgart Deutschland,www.shining3d.com,sales@shining3d.com,+4971128444089,,,,,,
SHW Werkzeugmaschinen GmbH,Aalen,Alte Schmiede 1 73433 Aalen Deutschland,www.shw-wm.de,Info@SHW-WM.de,+4973615578800,+495578900,,,,,
SIC Marking GmbH,Remscheid,Am Bruch 21-23 42857 Remscheid Deutschland,www.sic-marking.de,info@sic-marking.de,+492191462400,+492191462400,,,,,
Sichelschmidt GmbH material handling,Wetter,Im Hilingschen 32 58300 Wetter Deutschland,www.sichelschmidt.de,info@sichelschmidt.de,+49233563090,+492335630988,,,,,
SICK AG,Waldkirch,Erwin-Sick-Str. 1 79183 Waldkirch Deutschland,www.sick.com,info@sick.de,+497681202348,+4976812023863,10000,1946,1800000000,€,
SICK Vertriebs-GmbH,Düsseldorf,Willstätterstr. 30 40549 Düsseldorf Deutschland,www.sick.de,info@sick.de,+4921153010,+492115301100,,,,,
Sieb & Meyer AG,Lüneburg,Auf dem Schmaarkamp 21 21339 Lüneburg Deutschland,www.sieb-meyer.de,info@sieb-meyer.de,+4941312030,+4941312032000,,,,,
Siebtechnik GmbH,Mülheim,Platanenallee 46 45478 Mülheim Deutschland,www.siebtechnik.com,sales@siebtechnik.com,+49208580100,+492085801300,,,,,
Skarke GmbH,Rimbach,Auf der Rut 4 64668 Rimbach Deutschland,www.skarke-valves.com,info@skarke.de,+49625380620,+496253806222,,,,,
Siemens AG,Nürnberg,90327 Nürnberg Deutschland,www.siemens.de,contact@siemens.com,+499118950,+499118952063,,,,,
Siemens Digital Industries Software,Cornellà de Llobregat,"Luis Montadas, 5 08940 Cornellà de Llobregat Spanien",www.plm.automation.siemens.com/global/es/,,+34935102200,,,,,,
Siemens Industry Software GmbH Digital Factory Division Product Lifecycle Management,Stuttgart,Kesselstr. 19 70327 Stuttgart Deutschland,www.siemens.com/polarion,info@polarion.com,+4971148999690,+49711489996920,,,,,
Siemens Industry Software GmbH Digital Industries,Köln,Am Kabellager 9 51063 Köln Deutschland,www.siemens.com/plm,info@plm-automation.siemens.com,+49221208020,,,,,,
Sifa.Info,Iggelbach,Schloßgasse 16 67471 Iggelbach Deutschland,www.sifa.info,tg@sifa.info,+491714744025,,,,,,
sifa-sibe.de,Heidelberg,Dr. Curt Haefner-Verlag GmbH Vangerowstraße 14/1,www.sifa-sibe.de,,+4971175940,,,,,,
SIG Combibloc GmbH,Linnich,Rurstr. 58 52441 Linnich Deutschland,www.sig.biz,info@sig.biz,+492462790,+492462792519,,,,,
Sigel GmbH,Mertingen,Bäumenheimer Str. 10 86690 Mertingen Deutschland,www.sigel.de,info@sigel.de,+499078810,+49907881289,,,,,
Sigfox Germany GmbH,Grasbrunn,Bretonischer Ring 6 85630 Grasbrunn Deutschland,www.sigfox.com,,+498920987801,,,,,,
SIGG Strahltechnik GmbH,Jestetten,Randenweg 21 79798 Jestetten Deutschland,,info@sigg-strahltechnik.de,+490774592030,+4907745920320,,,,,
Sigma 3D GmbH,Gescher,Marie-Curie-Str. 2 48712 Gescher Deutschland,www.sigma3d.de,info@sigma3d.de,+492542918980,+4925429189820,,,,,
SIGMA Engineering GmbH,Aachen,Kackertstr. 16-18 52072 Aachen Deutschland,www.sigmasoft.de,info@sigmasoft.de,+49241894950,+492418949520,,,,,
SIGMATEK GmbH & Co KG,Lamprechtshausen,Sigmatekstr. 1 5112 Lamprechtshausen Österreich,www.sigmatek-automation.com,office@sigmatek.at,+4343627443210,+4318,,,,,
Signum Computer GmbH,München,Rüdesheimer Str. 21 80686 München Deutschland,www.signum-vision.de,sales@signum-vision.de,+49895470550,+4989574583,,,,,
Sika Deutschland GmbH,Stuttgart,Kornwestheimer Str. 103-107 70439 Stuttgart Deutschland,www.deu.sika.com,info@de.sika.com,+4971180090,+497118009321,,,,,
SIKO GmbH,Buchenbach,Weihermattenweg 2-6 79256 Buchenbach Deutschland,,info@siko.de,+4976613940,+497661394388,,,,,
Sikora AG,Bremen,Bruchweide 2 28307 Bremen Deutschland,www.sikora.net,sales@sikora.net,+49421489000,+494214890090,,,,,
SILICON SOFTWARE GmbH,Mannheim,Konrad-Zuse-Ring 28 68163 Mannheim Deutschland,www.silicon.software,info@silicon-software.de,+496217895070,+496217895071010,,,,,
Sill Optics GmbH,Wendelstein,Johann-Höllfritsch-Str. 13 90530 Wendelstein Deutschland,www.silloptics.de,info@silloptics.de,+49912990230,+499129902323,,,,,
SIM Automation GmbH,Heilbad Heiligenstadt,Liesebühl 20 37308 Heilbad Heiligenstadt Deutschland,www.sim-automation.de,sim@sim-automation.de,+4936066900,+493606690372,,,,,
Simar Fördertechnik GmbH,Vaihingen,Am Fuchsloch 7 71665 Vaihingen Deutschland,www.simar-int.com,simar@simar-int.com,+4970429030,+49704290339,,,,,
